Timestamp,Soil_Moisture,Solar_Radiation,Air_Temperature,Relative_Humidity,VPD,Stress
2026-01-04 20:10:00,50.2,801,21.84,88.74,0.29,Medium
2026-01-04 20:15:00,50.15,0,22.02,88.1,0.31,Low
2026-01-04 20:20:00,50.11,1993,21.43,85.2,0.38,Medium
2026-01-04 20:25:00,50.03,1926,22.62,81.44,0.51,Low
2026-01-04 20:30:00,49.99,0,22.08,87.57,0.33,Medium
2026-01-04 20:35:00,49.94,1098,22.89,85.82,0.4,Medium
2026-01-04 20:40:00,49.9,1412,21.26,89.35,0.27,Medium
2026-01-04 20:45:00,49.86,0,21.13,88.11,0.3,Medium
2026-01-04 20:50:00,49.79,2521,20.81,89.19,0.27,Medium
2026-01-04 20:55:00,49.76,1585,21.7,86.35,0.35,Medium
2026-01-04 21:00:00,49.68,724,21.31,86.95,0.33,Medium
2026-01-04 21:05:00,49.6,2212,22.02,85.31,0.39,Medium
2026-01-04 21:10:00,49.55,0,21.93,83.88,0.42,Medium
2026-01-04 21:15:00,49.49,1795,20.09,89.65,0.24,Medium
2026-01-04 21:20:00,49.45,0,20.88,89.1,0.27,Medium
2026-01-04 21:25:00,49.38,1189,21.71,85.82,0.37,Medium
2026-01-04 21:30:00,49.34,0,19.68,91.23,0.2,Medium
2026-01-04 21:35:00,49.3,0,20.77,88.51,0.28,Medium
2026-01-04 21:40:00,49.24,678,20.39,88.3,0.28,Medium
2026-01-04 21:45:00,49.17,1204,19.77,89.76,0.24,Medium
2026-01-04 21:50:00,49.11,0,19.81,88.22,0.27,Medium
2026-01-04 21:55:00,49.07,0,19.62,89.5,0.24,Medium
2026-01-04 22:00:00,48.99,0,19.94,88.02,0.28,Medium
2026-01-04 22:05:00,48.94,1834,19.29,89.7,0.23,Medium
2026-01-04 22:10:00,48.87,2096,20.9,88.04,0.3,Medium
2026-01-04 22:15:00,48.81,0,20.4,89.46,0.25,Medium
2026-01-04 22:20:00,48.74,1143,19.55,88.4,0.26,Medium
2026-01-04 22:25:00,48.69,779,19.63,90.55,0.22,Medium
2026-01-04 22:30:00,48.65,362,19.33,94.13,0.13,Medium
2026-01-04 22:35:00,48.57,0,18.58,95.0,0.11,Medium
2026-01-04 22:40:00,48.53,455,18.88,93.47,0.14,Medium
2026-01-04 22:45:00,48.48,0,19.99,91.07,0.21,Medium
2026-01-04 22:50:00,48.44,2337,19.84,89.65,0.24,Medium
2026-01-04 22:55:00,48.36,0,19.58,88.96,0.25,Medium
2026-01-04 23:00:00,48.29,787,18.95,92.85,0.16,Medium
2026-01-04 23:05:00,48.25,0,18.37,92.11,0.17,Medium
2026-01-04 23:10:00,48.2,0,18.77,93.69,0.14,Medium
2026-01-04 23:15:00,48.14,2176,19.04,91.38,0.19,Medium
2026-01-04 23:20:00,48.11,0,20.05,87.98,0.28,Medium
2026-01-04 23:25:00,48.05,972,19.55,93.68,0.14,Medium
2026-01-04 23:30:00,48.01,0,18.23,91.69,0.17,Medium
2026-01-04 23:35:00,47.96,290,19.8,87.61,0.29,Medium
2026-01-04 23:40:00,47.93,0,19.56,89.59,0.24,Medium
2026-01-04 23:45:00,47.88,2312,19.33,90.4,0.22,Medium
2026-01-04 23:50:00,47.81,758,18.58,91.06,0.19,Medium
2026-01-04 23:55:00,47.77,981,18.06,95.0,0.1,Medium
2026-01-05 00:00:00,79.68,0,24.08,62.28,1.13,Low
2026-01-05 00:05:00,79.62,0,24.4,62.47,1.15,Low
2026-01-05 00:10:00,79.56,383,24.28,62.3,1.14,Low
2026-01-05 00:15:00,79.49,0,23.64,63.87,1.05,Low
2026-01-05 00:20:00,79.44,0,23.91,61.56,1.14,Low
2026-01-05 00:25:00,79.4,1892,23.05,67.08,0.93,Low
2026-01-05 00:30:00,79.32,0,24.01,65.32,1.04,Low
2026-01-05 00:35:00,79.27,0,24.05,62.27,1.13,Low
2026-01-05 00:40:00,79.22,0,23.58,63.0,1.08,Low
2026-01-05 00:45:00,79.16,0,24.27,60.15,1.21,Low
2026-01-05 00:50:00,79.11,0,23.97,61.45,1.15,Low
2026-01-05 00:55:00,79.04,1587,23.71,65.93,1.0,Low
2026-01-05 01:00:00,78.97,0,24.64,62.78,1.15,Low
2026-01-05 01:05:00,78.92,2120,24.15,60.56,1.19,Low
2026-01-05 01:10:00,78.86,706,24.64,59.95,1.24,Low
2026-01-05 01:15:00,78.8,0,23.8,60.56,1.16,Low
2026-01-05 01:20:00,78.74,0,23.85,61.75,1.13,Low
2026-01-05 01:25:00,78.68,0,25.0,58.41,1.32,Low
2026-01-05 01:30:00,78.6,0,24.29,63.92,1.1,Low
2026-01-05 01:35:00,78.53,1748,24.6,60.39,1.23,Low
2026-01-05 01:40:00,78.5,0,25.65,60.65,1.3,Low
2026-01-05 01:45:00,78.43,0,24.77,63.09,1.15,Low
2026-01-05 01:50:00,78.38,0,25.56,60.82,1.28,Low
2026-01-05 01:55:00,78.35,0,25.53,60.71,1.28,Low
2026-01-05 02:00:00,78.27,1625,24.99,60.64,1.25,Low
2026-01-05 02:05:00,78.23,1088,25.11,59.13,1.3,Low
2026-01-05 02:10:00,78.17,0,25.51,61.95,1.24,Low
2026-01-05 02:15:00,78.1,831,24.85,59.03,1.29,Low
2026-01-05 02:20:00,78.03,0,26.17,55.48,1.51,Low
2026-01-05 02:25:00,78.0,0,25.2,58.7,1.32,Low
2026-01-05 02:30:00,77.93,0,26.23,54.92,1.54,Low
2026-01-05 02:35:00,77.9,577,25.71,58.09,1.38,Low
2026-01-05 02:40:00,77.82,0,25.19,60.78,1.26,Low
2026-01-05 02:45:00,77.76,750,26.98,53.31,1.66,Low
2026-01-05 02:50:00,77.71,1748,26.5,54.79,1.57,Low
2026-01-05 02:55:00,77.64,1731,27.18,57.02,1.55,Low
2026-01-05 03:00:00,77.6,0,26.22,58.83,1.4,Low
2026-01-05 03:05:00,77.54,2391,25.74,58.72,1.37,Low
2026-01-05 03:10:00,77.51,1182,26.18,55.91,1.5,Low
2026-01-05 03:15:00,77.43,1394,26.42,55.88,1.52,Low
2026-01-05 03:20:00,77.4,327,27.69,51.73,1.79,Low
2026-01-05 03:25:00,77.37,0,26.58,56.06,1.53,Low
2026-01-05 03:30:00,77.34,0,27.41,53.08,1.71,Low
2026-01-05 03:35:00,77.27,1656,27.98,52.07,1.81,Low
2026-01-05 03:40:00,77.21,233,27.73,53.55,1.73,Low
2026-01-05 03:45:00,77.17,308,27.55,55.31,1.65,Low
2026-01-05 03:50:00,77.13,0,27.98,53.78,1.75,Low
2026-01-05 03:55:00,77.09,0,28.52,54.64,1.77,Medium
2026-01-05 04:00:00,77.02,0,27.97,54.09,1.73,Low
2026-01-05 04:05:00,76.98,154,28.47,53.73,1.8,Medium
2026-01-05 04:10:00,76.9,635,28.04,50.94,1.86,Medium
2026-01-05 04:15:00,76.87,0,27.88,56.22,1.64,Low
2026-01-05 04:20:00,76.79,0,29.22,51.14,1.98,Medium
2026-01-05 04:25:00,76.72,0,28.61,53.45,1.82,Medium
2026-01-05 04:30:00,76.67,0,28.47,49.94,1.94,Medium
2026-01-05 04:35:00,76.61,2763,29.99,46.61,2.26,Medium
2026-01-05 04:40:00,76.57,0,29.33,50.7,2.01,Medium
2026-01-05 04:45:00,76.52,0,29.68,51.23,2.03,Medium
2026-01-05 04:50:00,76.46,831,28.81,50.9,1.94,Medium
2026-01-05 04:55:00,76.42,2296,30.09,46.79,2.27,Medium
2026-01-05 05:00:00,76.34,0,29.73,47.56,2.19,Medium
2026-01-05 05:05:00,76.26,0,29.98,47.93,2.21,Medium
2026-01-05 05:10:00,76.21,0,29.92,50.77,2.08,Medium
2026-01-05 05:15:00,76.17,650,30.89,47.33,2.35,Medium
2026-01-05 05:20:00,76.09,2556,31.14,44.9,2.5,Medium
2026-01-05 05:25:00,76.01,0,30.68,48.8,2.26,Medium
2026-01-05 05:30:00,75.97,105,31.15,49.32,2.3,Medium
2026-01-05 05:35:00,75.94,0,30.73,49.46,2.24,Medium
2026-01-05 05:40:00,75.88,1138,31.95,43.18,2.69,Medium
2026-01-05 05:45:00,75.85,2555,31.59,43.27,2.64,Medium
2026-01-05 05:50:00,75.79,0,31.36,45.07,2.52,Medium
2026-01-05 05:55:00,75.74,1866,31.29,43.58,2.58,Medium
2026-01-05 06:00:00,75.64,1405,32.84,43.82,2.8,Medium
2026-01-05 06:05:00,75.58,4790,31.52,46.64,2.47,Medium
2026-01-05 06:10:00,75.48,6241,33.16,40.52,3.02,Medium
2026-01-05 06:15:00,75.37,5973,32.68,40.18,2.95,Medium
2026-01-05 06:20:00,75.26,13233,32.39,42.99,2.77,Medium
2026-01-05 06:25:00,75.17,12512,33.61,41.61,3.04,Medium
2026-01-05 06:30:00,75.11,18632,32.07,43.54,2.69,Medium
2026-01-05 06:35:00,75.02,20015,32.3,41.61,2.82,Medium
2026-01-05 06:40:00,74.95,19877,32.83,43.88,2.8,Medium
2026-01-05 06:45:00,74.89,25932,33.45,41.09,3.04,Medium
2026-01-05 06:50:00,74.82,27503,33.31,39.18,3.11,Medium
2026-01-05 06:55:00,74.75,28195,34.04,39.09,3.25,Medium
2026-01-05 07:00:00,74.68,35289,34.07,37.41,3.34,Medium
2026-01-05 07:05:00,74.6,36304,34.36,39.89,3.26,Medium
2026-01-05 07:10:00,74.52,40505,34.64,36.81,3.48,Medium
2026-01-05 07:15:00,74.43,40727,35.13,39.76,3.41,Medium
2026-01-05 07:20:00,74.31,44003,35.08,36.41,3.5,Medium
2026-01-05 07:25:00,74.11,44262,35.09,36.13,3.5,Medium
2026-01-05 07:30:00,74.02,52689,35.29,36.48,3.5,Medium
2026-01-05 07:35:00,73.9,54266,34.31,37.28,3.39,Medium
2026-01-05 07:40:00,73.81,57056,35.9,33.11,3.5,Medium
2026-01-05 07:45:00,73.63,60057,36.44,36.41,3.5,High
2026-01-05 07:50:00,73.5,61190,34.72,35.81,3.5,Medium
2026-01-05 07:55:00,73.4,60782,34.89,37.97,3.47,Medium
2026-01-05 08:00:00,73.23,63551,36.05,34.99,3.5,High
2026-01-05 08:05:00,73.08,68633,35.43,33.61,3.5,Medium
2026-01-05 08:10:00,72.97,67109,36.63,31.78,3.5,High
2026-01-05 08:15:00,72.64,72931,37.02,30.17,3.5,High
2026-01-05 08:20:00,72.25,73896,35.61,34.74,3.5,Medium
2026-01-05 08:25:00,71.87,79055,37.05,29.9,3.5,High
2026-01-05 08:30:00,71.45,77525,37.17,31.8,3.5,High
2026-01-05 08:35:00,71.16,80262,36.21,36.93,3.5,High
2026-01-05 08:40:00,70.75,83566,36.52,33.76,3.5,High
2026-01-05 08:45:00,70.51,84199,36.32,34.65,3.5,High
2026-01-05 08:50:00,70.26,85768,37.19,31.54,3.5,High
2026-01-05 08:55:00,69.97,88313,37.78,33.97,3.5,High
2026-01-05 09:00:00,69.58,92678,38.28,32.23,3.5,High
2026-01-05 09:05:00,69.34,91084,38.41,29.99,3.5,High
2026-01-05 09:10:00,69.16,98229,37.2,33.38,3.5,High
2026-01-05 09:15:00,68.84,100000,37.78,31.78,3.5,High
2026-01-05 09:20:00,68.43,98027,37.58,29.48,3.5,High
2026-01-05 09:25:00,68.21,100000,39.06,28.42,3.5,High
2026-01-05 09:30:00,67.83,100000,37.62,33.27,3.5,High
2026-01-05 09:35:00,67.64,100000,38.07,30.58,3.5,High
2026-01-05 09:40:00,67.23,100000,39.54,24.92,3.5,High
2026-01-05 09:45:00,66.82,100000,39.49,27.53,3.5,High
2026-01-05 09:50:00,66.47,100000,37.98,32.91,3.5,High
2026-01-05 09:55:00,66.21,100000,39.37,26.93,3.5,High
2026-01-05 10:00:00,65.8,100000,38.81,31.09,3.5,High
2026-01-05 10:05:00,65.6,100000,38.56,26.95,3.5,High
2026-01-05 10:10:00,65.29,100000,39.62,25.47,3.5,High
2026-01-05 10:15:00,65.04,100000,38.64,30.26,3.5,High
2026-01-05 10:20:00,64.72,100000,39.63,26.87,3.5,High
2026-01-05 10:25:00,64.43,100000,39.75,28.7,3.5,High
2026-01-05 10:30:00,64.07,100000,38.67,26.26,3.5,High
2026-01-05 10:35:00,63.72,100000,38.49,28.96,3.5,High
2026-01-05 10:40:00,63.32,100000,40.49,22.26,3.5,High
2026-01-05 10:45:00,63.08,100000,40.55,24.68,3.5,High
2026-01-05 10:50:00,62.91,100000,39.54,26.48,3.5,High
2026-01-05 10:55:00,62.59,100000,40.15,24.53,3.5,High
2026-01-05 11:00:00,62.2,100000,40.21,25.66,3.5,High
2026-01-05 11:05:00,61.82,100000,40.34,24.92,3.5,High
2026-01-05 11:10:00,61.56,100000,38.9,28.65,3.5,High
2026-01-05 11:15:00,61.24,100000,40.32,25.37,3.5,High
2026-01-05 11:20:00,61.0,100000,38.98,27.74,3.5,High
2026-01-05 11:25:00,60.68,100000,40.56,24.24,3.5,High
2026-01-05 11:30:00,60.3,100000,39.04,26.06,3.5,High
2026-01-05 11:35:00,59.94,100000,39.86,24.01,3.5,High
2026-01-05 11:40:00,59.67,100000,40.85,21.87,3.5,High
2026-01-05 11:45:00,59.33,100000,39.88,26.81,3.5,High
2026-01-05 11:50:00,58.99,100000,39.4,25.89,3.5,High
2026-01-05 11:55:00,58.8,100000,40.81,25.44,3.5,High
2026-01-05 12:00:00,58.5,100000,39.23,26.95,3.5,High
2026-01-05 12:05:00,58.09,100000,39.77,26.61,3.5,High
2026-01-05 12:10:00,57.7,100000,39.75,28.19,3.5,High
2026-01-05 12:15:00,57.31,100000,40.11,23.64,3.5,High
2026-01-05 12:20:00,57.07,100000,39.33,27.06,3.5,High
2026-01-05 12:25:00,56.88,100000,40.49,25.63,3.5,High
2026-01-05 12:30:00,56.66,100000,39.19,28.59,3.5,High
2026-01-05 12:35:00,56.5,100000,39.82,26.67,3.5,High
2026-01-05 12:40:00,56.21,100000,40.64,25.05,3.5,High
2026-01-05 12:45:00,55.99,100000,39.67,27.37,3.5,High
2026-01-05 12:50:00,55.62,100000,39.91,26.56,3.5,High
2026-01-05 12:55:00,55.45,100000,38.87,29.52,3.5,High
2026-01-05 13:00:00,55.21,100000,40.44,27.03,3.5,High
2026-01-05 13:05:00,55.01,100000,40.52,24.3,3.5,High
2026-01-05 13:10:00,54.69,100000,39.97,27.21,3.5,High
2026-01-05 13:15:00,54.38,100000,40.15,25.39,3.5,High
2026-01-05 13:20:00,54.13,100000,40.38,23.92,3.5,High
2026-01-05 13:25:00,53.82,100000,39.21,27.37,3.5,High
2026-01-05 13:30:00,53.59,100000,38.98,29.52,3.5,High
2026-01-05 13:35:00,53.28,100000,39.38,28.61,3.5,High
2026-01-05 13:40:00,52.86,100000,38.47,30.3,3.5,High
2026-01-05 13:45:00,52.44,100000,39.14,30.58,3.5,High
2026-01-05 13:50:00,52.14,100000,38.67,27.96,3.5,High
2026-01-05 13:55:00,51.84,100000,40.0,23.77,3.5,High
2026-01-05 14:00:00,51.63,100000,38.97,28.33,3.5,High
2026-01-05 14:05:00,51.47,100000,39.06,31.04,3.5,High
2026-01-05 14:10:00,51.09,100000,37.8,28.78,3.5,High
2026-01-05 14:15:00,50.85,100000,39.25,27.21,3.5,High
2026-01-05 14:20:00,50.64,100000,38.67,26.12,3.5,High
2026-01-05 14:25:00,50.34,100000,38.01,29.41,3.5,High
2026-01-05 14:30:00,50.1,100000,37.99,31.73,3.5,High
2026-01-05 14:35:00,49.89,100000,38.69,26.19,3.5,High
2026-01-05 14:40:00,49.49,98613,37.79,32.12,3.5,High
2026-01-05 14:45:00,49.17,98613,38.61,29.09,3.5,High
2026-01-05 14:50:00,48.81,96067,38.68,28.04,3.5,High
2026-01-05 14:55:00,48.57,95362,37.61,33.51,3.5,High
2026-01-05 15:00:00,48.36,90816,38.11,30.57,3.5,High
2026-01-05 15:05:00,48.11,91693,37.9,33.15,3.5,High
2026-01-05 15:10:00,47.69,86509,38.34,27.0,3.5,High
2026-01-05 15:15:00,47.43,87769,37.53,32.11,3.5,High
2026-01-05 15:20:00,47.08,85749,37.33,33.64,3.5,High
2026-01-05 15:25:00,46.8,78559,36.64,33.22,3.5,High
2026-01-05 15:30:00,46.58,78850,36.35,37.11,3.5,High
2026-01-05 15:35:00,46.22,74543,36.34,36.14,3.5,High
2026-01-05 15:40:00,45.93,74227,37.42,29.09,3.5,High
2026-01-05 15:45:00,45.58,70365,36.44,36.72,3.5,High
2026-01-05 15:50:00,45.19,71502,36.35,32.26,3.5,High
2026-01-05 15:55:00,45.0,70068,36.79,34.43,3.5,High
2026-01-05 16:00:00,44.86,64756,36.45,35.45,3.5,High
2026-01-05 16:05:00,44.71,65122,34.86,38.95,3.41,High
2026-01-05 16:10:00,44.57,59828,34.87,35.08,3.5,High
2026-01-05 16:15:00,44.45,56372,35.86,36.0,3.5,High
2026-01-05 16:20:00,44.34,53865,36.17,32.98,3.5,High
2026-01-05 16:25:00,44.24,52003,34.86,35.53,3.5,High
2026-01-05 16:30:00,44.1,46840,34.61,39.14,3.35,High
2026-01-05 16:35:00,44.01,46218,34.31,37.99,3.36,High
2026-01-05 16:40:00,43.92,43162,35.14,35.64,3.5,High
2026-01-05 16:45:00,43.83,40819,34.8,37.63,3.47,High
2026-01-05 16:50:00,43.75,40144,34.35,36.64,3.44,High
2026-01-05 16:55:00,43.66,34451,34.09,40.17,3.2,High
2026-01-05 17:00:00,43.57,34842,34.74,38.79,3.39,High
2026-01-05 17:05:00,43.46,32176,34.54,39.59,3.31,High
2026-01-05 17:10:00,43.39,29671,34.68,38.03,3.42,High
2026-01-05 17:15:00,43.29,27879,34.19,39.18,3.27,High
2026-01-05 17:20:00,43.22,23835,33.76,40.15,3.14,High
2026-01-05 17:25:00,43.11,21942,32.66,43.57,2.79,High
2026-01-05 17:30:00,43.01,18166,32.83,43.49,2.82,High
2026-01-05 17:35:00,42.9,13872,33.64,37.82,3.24,High
2026-01-05 17:40:00,42.8,11097,32.4,41.5,2.84,High
2026-01-05 17:45:00,42.69,6266,32.73,40.33,2.96,High
2026-01-05 17:50:00,42.59,4625,32.94,43.13,2.85,High
2026-01-05 17:55:00,42.5,2240,32.24,43.33,2.73,High
2026-01-05 18:00:00,42.43,2843,32.1,43.48,2.7,High
2026-01-05 18:05:00,42.35,545,32.45,45.06,2.68,High
2026-01-05 18:10:00,42.25,267,32.23,42.3,2.78,High
2026-01-05 18:15:00,42.2,2585,30.63,47.99,2.29,High
2026-01-05 18:20:00,42.13,0,31.49,45.91,2.5,High
2026-01-05 18:25:00,42.09,2735,30.48,45.31,2.39,High
2026-01-05 18:30:00,42.04,1628,31.58,44.63,2.57,High
2026-01-05 18:35:00,41.96,0,31.1,48.36,2.33,High
2026-01-05 18:40:00,41.93,816,31.42,42.74,2.63,High
2026-01-05 18:45:00,41.87,187,29.74,48.94,2.13,High
2026-01-05 18:50:00,41.81,1089,29.66,48.68,2.14,High
2026-01-05 18:55:00,41.76,0,30.92,49.53,2.26,High
2026-01-05 19:00:00,41.73,0,30.89,44.48,2.48,High
2026-01-05 19:05:00,41.68,0,30.73,45.08,2.43,High
2026-01-05 19:10:00,41.62,293,29.33,47.85,2.13,High
2026-01-05 19:15:00,41.54,0,30.07,51.01,2.09,High
2026-01-05 19:20:00,41.5,1213,28.73,51.28,1.92,Medium
2026-01-05 19:25:00,41.43,0,28.87,51.88,1.91,Medium
2026-01-05 19:30:00,41.36,0,28.89,50.86,1.96,Medium
2026-01-05 19:35:00,41.29,0,29.46,53.23,1.92,Medium
2026-01-05 19:40:00,41.23,0,27.89,50.95,1.84,Medium
2026-01-05 19:45:00,41.19,0,28.44,55.54,1.72,Medium
2026-01-05 19:50:00,41.12,0,28.59,51.98,1.88,Medium
2026-01-05 19:55:00,41.07,0,28.36,50.85,1.9,Medium
2026-01-05 20:00:00,41.03,0,28.1,52.49,1.81,Medium
2026-01-05 20:05:00,40.99,467,28.06,55.55,1.69,Medium
2026-01-05 20:10:00,40.94,0,27.71,54.56,1.69,Medium
2026-01-05 20:15:00,40.9,408,28.51,53.65,1.8,Medium
2026-01-05 20:20:00,40.84,1142,27.37,52.89,1.72,Medium
2026-01-05 20:25:00,40.78,2902,28.24,54.73,1.73,Medium
2026-01-05 20:30:00,40.73,2339,26.29,55.07,1.54,Medium
2026-01-05 20:35:00,40.67,2762,27.48,52.27,1.75,Medium
2026-01-05 20:40:00,40.62,0,27.45,52.17,1.75,Medium
2026-01-05 20:45:00,40.57,0,27.28,55.33,1.62,Medium
2026-01-05 20:50:00,40.5,0,27.06,58.52,1.48,Medium
2026-01-05 20:55:00,40.43,0,26.05,60.63,1.33,Medium
2026-01-05 21:00:00,40.38,382,26.8,53.74,1.63,Medium
2026-01-05 21:05:00,40.31,0,25.56,62.16,1.24,Medium
2026-01-05 21:10:00,40.25,0,26.35,54.89,1.55,Medium
2026-01-05 21:15:00,40.21,0,26.69,54.41,1.6,Medium
2026-01-05 21:20:00,40.17,0,26.59,54.52,1.58,Medium
2026-01-05 21:25:00,40.1,0,25.94,58.01,1.41,Medium
2026-01-05 21:30:00,40.03,1204,25.18,60.01,1.28,Medium
2026-01-05 21:35:00,39.99,0,26.27,55.08,1.53,Medium
2026-01-05 21:40:00,79.4,0,24.76,64.02,1.12,Low
2026-01-05 21:45:00,79.35,0,25.62,60.47,1.3,Low
2026-01-05 21:50:00,79.32,1532,25.54,56.96,1.41,Low
2026-01-05 21:55:00,79.25,0,24.96,62.07,1.2,Low
2026-01-05 22:00:00,79.19,0,25.14,61.42,1.23,Low
2026-01-05 22:05:00,79.12,2221,24.28,59.24,1.24,Low
2026-01-05 22:10:00,79.05,1070,24.8,63.73,1.14,Low
2026-01-05 22:15:00,78.98,2506,23.91,63.84,1.07,Low
2026-01-05 22:20:00,78.93,2508,24.61,63.54,1.13,Low
2026-01-05 22:25:00,78.88,0,24.21,63.24,1.11,Low
2026-01-05 22:30:00,78.82,1494,25.16,61.55,1.23,Low
2026-01-05 22:35:00,78.78,0,23.93,64.09,1.07,Low
2026-01-05 22:40:00,78.75,1036,24.58,63.46,1.13,Low
2026-01-05 22:45:00,78.71,0,23.62,63.35,1.07,Low
2026-01-05 22:50:00,78.68,0,23.94,60.09,1.19,Low
2026-01-05 22:55:00,78.6,939,25.2,62.06,1.22,Low
2026-01-05 23:00:00,78.53,1248,24.55,59.26,1.26,Low
2026-01-05 23:05:00,78.47,938,23.49,66.37,0.97,Low
2026-01-05 23:10:00,78.42,2376,25.12,61.39,1.23,Low
2026-01-05 23:15:00,78.35,2617,24.09,63.43,1.1,Low
2026-01-05 23:20:00,78.28,0,23.67,65.97,1.0,Low
2026-01-05 23:25:00,78.21,0,23.74,60.84,1.15,Low
2026-01-05 23:30:00,78.13,0,23.83,60.54,1.17,Low
2026-01-05 23:35:00,78.06,0,23.58,63.72,1.06,Low
2026-01-05 23:40:00,78.02,0,24.25,62.17,1.15,Low
2026-01-05 23:45:00,77.94,0,24.55,62.38,1.16,Low
2026-01-05 23:50:00,77.89,0,24.44,59.23,1.25,Low
2026-01-05 23:55:00,77.85,0,23.5,66.32,0.98,Low
2026-01-06 00:00:00,81.33,0,24.33,63.24,1.12,Low
2026-01-06 00:05:00,81.27,92,24.15,65.09,1.05,Low
2026-01-06 00:10:00,81.2,2064,23.88,64.76,1.04,Low
2026-01-06 00:15:00,81.13,0,24.1,65.3,1.04,Low
2026-01-06 00:20:00,81.09,403,23.99,65.42,1.03,Low
2026-01-06 00:25:00,81.01,0,24.41,62.65,1.14,Low
2026-01-06 00:30:00,80.97,207,23.25,67.29,0.93,Low
2026-01-06 00:35:00,80.93,1599,24.01,63.66,1.09,Low
2026-01-06 00:40:00,80.87,0,23.2,62.79,1.06,Low
2026-01-06 00:45:00,80.84,783,24.95,59.78,1.27,Low
2026-01-06 00:50:00,80.8,1411,24.46,59.59,1.24,Low
2026-01-06 00:55:00,80.76,557,24.67,61.2,1.21,Low
2026-01-06 01:00:00,80.69,0,24.35,62.19,1.15,Low
2026-01-06 01:05:00,80.66,2975,24.22,59.52,1.22,Low
2026-01-06 01:10:00,80.59,0,24.95,58.33,1.32,Low
2026-01-06 01:15:00,80.51,0,24.76,62.12,1.18,Low
2026-01-06 01:20:00,80.48,476,23.78,65.85,1.01,Low
2026-01-06 01:25:00,80.41,922,23.83,63.02,1.09,Low
2026-01-06 01:30:00,80.37,1207,23.7,61.27,1.14,Low
2026-01-06 01:35:00,80.32,0,23.78,65.07,1.03,Low
2026-01-06 01:40:00,80.28,546,24.09,64.5,1.07,Low
2026-01-06 01:45:00,80.21,1795,24.82,59.24,1.28,Low
2026-01-06 01:50:00,80.15,1869,24.76,63.95,1.13,Low
2026-01-06 01:55:00,80.11,2855,24.63,61.8,1.18,Low
2026-01-06 02:00:00,80.05,1758,25.74,60.37,1.31,Low
2026-01-06 02:05:00,80.0,0,24.83,58.73,1.29,Low
2026-01-06 02:10:00,79.92,320,25.65,58.65,1.36,Low
2026-01-06 02:15:00,79.86,0,24.43,63.9,1.11,Low
2026-01-06 02:20:00,79.83,0,26.0,58.12,1.41,Low
2026-01-06 02:25:00,79.76,0,24.91,61.62,1.21,Low
2026-01-06 02:30:00,79.69,1844,25.49,61.02,1.27,Low
2026-01-06 02:35:00,79.64,838,25.17,60.24,1.27,Low
2026-01-06 02:40:00,79.6,663,26.75,53.71,1.63,Low
2026-01-06 02:45:00,79.53,2701,25.99,59.0,1.38,Low
2026-01-06 02:50:00,79.5,0,25.8,57.08,1.43,Low
2026-01-06 02:55:00,79.43,0,26.28,56.72,1.48,Low
2026-01-06 03:00:00,79.37,0,26.42,58.85,1.42,Low
2026-01-06 03:05:00,79.3,0,26.02,59.93,1.35,Low
2026-01-06 03:10:00,79.24,0,27.53,52.73,1.74,Low
2026-01-06 03:15:00,79.19,869,25.81,57.34,1.42,Low
2026-01-06 03:20:00,79.15,1830,26.53,58.54,1.44,Low
2026-01-06 03:25:00,79.09,2549,27.47,52.87,1.73,Low
2026-01-06 03:30:00,79.02,0,27.1,58.04,1.5,Low
2026-01-06 03:35:00,78.96,0,27.45,53.05,1.72,Low
2026-01-06 03:40:00,78.92,1673,27.06,54.71,1.62,Low
2026-01-06 03:45:00,78.88,2219,28.03,52.78,1.79,Medium
2026-01-06 03:50:00,78.84,0,27.64,56.76,1.6,Low
2026-01-06 03:55:00,78.81,0,28.71,51.3,1.92,Medium
2026-01-06 04:00:00,78.77,792,28.44,55.44,1.73,Medium
2026-01-06 04:05:00,78.73,1153,27.41,52.32,1.74,Low
2026-01-06 04:10:00,78.68,0,29.01,49.31,2.03,Medium
2026-01-06 04:15:00,78.62,621,29.23,52.5,1.93,Medium
2026-01-06 04:20:00,78.55,0,28.84,54.48,1.81,Medium
2026-01-06 04:25:00,78.47,2141,27.95,53.65,1.75,Low
2026-01-06 04:30:00,78.4,2021,29.12,49.7,2.03,Medium
2026-01-06 04:35:00,78.34,0,29.57,48.95,2.11,Medium
2026-01-06 04:40:00,78.28,550,30.05,46.78,2.26,Medium
2026-01-06 04:45:00,78.23,2881,28.44,49.83,1.95,Medium
2026-01-06 04:50:00,78.18,0,30.13,48.88,2.19,Medium
2026-01-06 04:55:00,78.13,1927,30.36,47.89,2.26,Medium
2026-01-06 05:00:00,78.06,0,30.05,50.28,2.12,Medium
2026-01-06 05:05:00,78.02,0,29.36,51.35,1.99,Medium
2026-01-06 05:10:00,77.95,0,30.23,49.7,2.16,Medium
2026-01-06 05:15:00,77.88,0,30.93,46.58,2.39,Medium
2026-01-06 05:20:00,77.83,0,31.36,47.61,2.4,Medium
2026-01-06 05:25:00,77.8,800,30.71,49.53,2.23,Medium
2026-01-06 05:30:00,77.75,0,31.74,42.19,2.71,Medium
2026-01-06 05:35:00,77.68,2676,30.67,47.72,2.3,Medium
2026-01-06 05:40:00,77.61,0,31.88,46.97,2.5,Medium
